STATION ID,TIME,LAST UPDATED,NAME,BIKE STANDS,AVAILABLE BIKE STANDS,AVAILABLE BIKES,STATUS,ADDRESS,LATITUDE,LONGITUDE
25,4/1/2019 12:40,4/1/2019 12:37,MERRION SQUARE EAST,30,6,24,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 12:45,4/1/2019 12:43,MERRION SQUARE EAST,30,7,23,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 12:50,4/1/2019 12:46,MERRION SQUARE EAST,30,9,21,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 12:55,4/1/2019 12:46,MERRION SQUARE EAST,30,9,21,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 13:00,4/1/2019 12:58,MERRION SQUARE EAST,30,9,21,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 13:05,4/1/2019 13:02,MERRION SQUARE EAST,30,9,21,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 13:10,4/1/2019 13:02,MERRION SQUARE EAST,30,9,21,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 13:15,4/1/2019 13:10,MERRION SQUARE EAST,30,8,22,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 13:20,4/1/2019 13:10,MERRION SQUARE EAST,30,8,22,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 13:25,4/1/2019 13:20,MERRION SQUARE EAST,30,8,22,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 13:30,4/1/2019 13:20,MERRION SQUARE EAST,30,8,22,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 13:35,4/1/2019 13:30,MERRION SQUARE EAST,30,8,22,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 13:40,4/1/2019 13:37,MERRION SQUARE EAST,30,7,23,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 13:45,4/1/2019 13:40,MERRION SQUARE EAST,30,8,22,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 13:50,4/1/2019 13:40,MERRION SQUARE EAST,30,8,22,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 13:55,4/1/2019 13:50,MERRION SQUARE EAST,30,9,21,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 14:00,4/1/2019 13:55,MERRION SQUARE EAST,30,8,22,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 14:05,4/1/2019 13:55,MERRION SQUARE EAST,30,8,22,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 14:10,4/1/2019 14:06,MERRION SQUARE EAST,30,6,24,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 14:15,4/1/2019 14:12,MERRION SQUARE EAST,30,4,26,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 14:20,4/1/2019 14:16,MERRION SQUARE EAST,30,4,26,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 14:25,4/1/2019 14:16,MERRION SQUARE EAST,30,4,26,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 14:30,4/1/2019 14:27,MERRION SQUARE EAST,30,5,25,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 14:35,4/1/2019 14:32,MERRION SQUARE EAST,30,6,24,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 14:40,4/1/2019 14:36,MERRION SQUARE EAST,30,6,24,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 14:45,4/1/2019 14:36,MERRION SQUARE EAST,30,6,24,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 14:50,4/1/2019 14:47,MERRION SQUARE EAST,30,6,24,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 14:55,4/1/2019 14:53,MERRION SQUARE EAST,30,7,23,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 15:00,4/1/2019 14:58,MERRION SQUARE EAST,30,10,20,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 15:05,4/1/2019 14:58,MERRION SQUARE EAST,30,10,20,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 15:10,4/1/2019 15:08,MERRION SQUARE EAST,30,10,20,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 15:15,4/1/2019 15:12,MERRION SQUARE EAST,30,9,21,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 15:20,4/1/2019 15:12,MERRION SQUARE EAST,30,9,21,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 15:25,4/1/2019 15:22,MERRION SQUARE EAST,30,11,19,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 15:30,4/1/2019 15:27,MERRION SQUARE EAST,30,12,18,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 15:35,4/1/2019 15:34,MERRION SQUARE EAST,30,15,15,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 15:40,4/1/2019 15:37,MERRION SQUARE EAST,30,15,15,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 15:45,4/1/2019 15:43,MERRION SQUARE EAST,30,18,12,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 15:50,4/1/2019 15:48,MERRION SQUARE EAST,30,18,12,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 15:55,4/1/2019 15:53,MERRION SQUARE EAST,30,19,11,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 16:00,4/1/2019 15:58,MERRION SQUARE EAST,30,20,10,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 16:05,4/1/2019 16:00,MERRION SQUARE EAST,30,21,9,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 16:10,4/1/2019 16:08,MERRION SQUARE EAST,30,22,8,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 16:15,4/1/2019 16:09,MERRION SQUARE EAST,30,22,8,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 16:20,4/1/2019 16:18,MERRION SQUARE EAST,30,22,8,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 16:25,4/1/2019 16:22,MERRION SQUARE EAST,30,26,4,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 16:30,4/1/2019 16:27,MERRION SQUARE EAST,30,25,5,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 16:35,4/1/2019 16:30,MERRION SQUARE EAST,30,26,4,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 16:40,4/1/2019 16:37,MERRION SQUARE EAST,30,27,3,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 16:45,4/1/2019 16:40,MERRION SQUARE EAST,30,30,0,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 16:50,4/1/2019 16:40,MERRION SQUARE EAST,30,30,0,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 16:55,4/1/2019 16:50,MERRION SQUARE EAST,30,30,0,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 17:00,4/1/2019 16:50,MERRION SQUARE EAST,30,30,0,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 17:05,4/1/2019 17:00,MERRION SQUARE EAST,30,30,0,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 17:10,4/1/2019 17:00,MERRION SQUARE EAST,30,30,0,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 17:15,4/1/2019 17:10,MERRION SQUARE EAST,30,30,0,Open,Merrion Square East,53.339436,-6.246548
